//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Card Badge,Card Series,Year,Peak,Team,Franchise,LastName,FirstName,NickName,Nation,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,Contact vL,Gap vL,Power vL,Eye vL,Avoid K vL,BABIP vL,Contact vR,Gap vR,Power vR,Eye vR,Avoid K vR,BABIP vR,GB Hitter Type,FB Hitter Type,BattedBallType,Speed,Steal Rate,Stealing,Baserunning,Sac bunt,Bunt for hit,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,Infield Range,Infield Error,Infield Arm,DP,CatcherAbil,CatcherFrame,Catcher Arm,OF Range,OF Error,OF Arm,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Last 10 Price(VAR),date,packs
MLB 2026 Live CF Julio Rodriguez SEA,82242,90,1,,,,2026,N,Seattle Mariners,SEA,Rodriguez,Julio,J-Rod,Dominican Republic,44,29,12,2000,1,1,8,0,85,81,97,67,83,87,85,83,100,73,83,88,85,81,96,66,83,87,0,0,0,52,73,90,72,60,33,1,26,1,1,76,1,26,1,1,77,1,25,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,3,191,23,25,47,13,1,1,2,94,91,80,0,0,0,0,0,0,0,96,0,0,1,0,1,0,1,1,1,8,4,50,0,1,rodriju01,0,4599,4642,0,2026-03-13,1,
MLB 2026 Live RF Johnathan Rodriguez CLE,82440,63,1,,,,2026,N,Cleveland Guardians,CLE,Rodriguez,Johnathan,,Puerto Rico,30,4,11,1999,1,1,9,0,72,70,80,82,58,87,76,73,84,85,67,88,71,69,79,81,53,87,2,2,0,43,15,58,44,39,20,1,26,2,1,77,1,26,2,1,77,1,26,2,1,77,16,0,0,0,0,0,0,0,0,0,0,0,7,0,4,75-80,4,188,13,23,23,5,1,1,2,51,54,99,0,0,0,0,0,0,8,0,69,0,1,0,0,0,1,1,1,8,1,2,0,4,rodrijo10,26,40,36,0,2026-03-13,1,
MLB 2026 Live SP Grayson Rodriguez LAA,82319,78,1,,,,2026,N,Los Angeles Angels,ANA,Rodriguez,Grayson,,The United States,21,16,11,1999,2,1,1,11,21,36,26,17,19,23,21,35,25,17,19,23,22,37,27,18,20,24,2,2,0,17,16,11,23,40,39,84,75,81,75,75,86,73,82,75,71,83,76,80,75,78,103,95,95,87,0,0,0,0,0,0,0,0,63,56,3,96-98,3,196,24,28,70,34,1,1,1,33,39,72,73,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,8,2,5,0,1,rodrigr01,150,269,203,0,2026-03-13,1,
Historical All-Star C Ellie Rodriguez ML4 1972,83969,74,5,,,,1972,N,Milwaukee Brewers,MIL,Rodriguez,Ellie,,Puerto Rico,6,24,5,1946,1,1,2,0,92,60,36,111,98,85,80,67,43,140,91,72,96,57,34,102,102,89,0,0,1,40,24,41,40,44,7,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,16,0,0,0,0,0,0,0,0,0,0,0,1,14,2,90-92,4,180,8,1,10,9,64,56,63,3,5,8,0,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,5,0,1,rodriel01,101,115,112,501,2026-03-13,1,
MLB 2026 Live SP Eduardo Rodriguez AZ,81861,70,1,,,,2026,N,Arizona Diamondbacks,ARI,Rodriguez,Eduardo,El Gualo,Venezuela,57,7,4,1993,2,2,1,11,31,38,10,16,35,30,31,38,10,16,35,30,31,38,10,16,35,30,0,0,0,22,21,17,27,45,31,75,74,78,74,74,80,78,81,77,81,73,72,78,73,72,82,78,0,77,77,78,0,0,0,0,0,0,58,58,3,92-94,3,188,13,15,52,11,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,5,0,3,rodried05,140,250,169,0,2026-03-13,1,
Hardware Heroes SS Alex Rodriguez TEX 2001,82737,98,9,,,,2001,N,Texas Rangers,TEX,Rodriguez,Alex,A-Rod,The United States,3,27,7,1975,1,1,6,0,90,80,128,105,84,94,80,69,133,92,70,91,93,84,126,111,88,95,2,2,0,89,47,96,82,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,19,2,91-93,3,191,72,76,89,91,0,0,0,7,9,7,0,0,0,0,0,76,0,0,0,0,0,0,0,1,0,0,0,5,4,75,0,1,rodrial01,5021,11715,13588,49000,2026-03-13,1,
MLB 2026 Live SP Carlos Rodon NYY,82586,84,1,,,,2026,N,New York Yankees,NYA,Rodon,Carlos,LOS,The United States,55,10,12,1992,2,2,1,11,18,25,20,24,15,21,19,25,19,24,16,21,18,25,21,24,15,21,0,0,0,17,18,10,25,28,10,84,82,75,76,95,86,84,76,78,98,84,82,75,76,94,93,93,86,83,86,0,0,0,0,0,0,0,66,40,4,95-97,3,191,21,37,55,11,1,1,4,29,18,61,71,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,3,10,0,1,rodonca01,1100,1399,1322,0,2026-03-13,1,
All-Time Legend SP Carlos Rodon CWS Peak,84059,82,4,,,,2021,Y,Chicago White Sox,CHW,Rodon,Carlos,LOS,The United States,55,10,12,1992,2,2,1,11,18,49,4,33,18,18,18,48,4,33,18,18,19,50,5,34,19,19,0,0,0,16,5,6,28,27,7,90,81,71,79,87,93,90,73,93,84,89,80,71,77,88,62,79,105,95,111,0,0,0,0,0,0,0,69,36,4,91-93,3,191,27,29,25,19,0,0,0,6,6,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,rodonca01,0,1152,1262,8434,2026-03-13,1,
Veteran Presence CL Fernando Rodney TB 2013,82918,63,10,,,,2013,N,Tampa Bay Rays,TBD,Rodney,Fernando,Uiya Clara,Dominican Republic,56,18,3,1977,1,1,1,13,4,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,1,1,1,0,6,5,6,8,27,9,98,94,44,107,68,106,107,35,130,63,94,88,53,96,73,97,91,0,117,0,93,0,0,0,0,0,0,17,33,1,92-94,3,180,28,20,24,23,0,0,0,7,6,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,2,rodnefe01,0,31,31,2810,2026-03-13,1,
Rookie Sensation C Buck Rodgers LAA 1962,84312,42,3,,,,1962,N,Los Angeles Angels,ANA,Rodgers,Buck,,The United States,7,16,8,1938,3,1,2,0,76,105,43,60,98,58,67,79,44,54,89,40,79,118,43,62,103,62,0,0,3,56,52,36,72,52,6,1,3,1,4,1,1,3,1,4,1,1,3,1,4,2,16,0,0,0,0,0,0,0,0,0,0,0,1,21,2,89-91,3,188,2,2,9,2,63,59,76,6,2,4,0,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,rodgebu01,6,13,11,523,2026-03-13,1,
MLB 2026 Live LF Alan Roden MIN,82324,54,1,,,,2026,N,Minnesota Twins,MIN,Roden,Alan,,The United States,18,22,12,1999,2,1,7,0,76,82,54,78,83,71,74,81,50,76,80,70,77,83,56,79,85,72,2,2,0,39,34,73,49,36,11,1,26,1,1,77,1,24,1,1,71,1,27,1,1,81,16,0,0,0,0,0,0,0,0,0,0,0,10,15,4,75-80,3,180,26,41,49,24,31,31,45,63,66,61,0,0,0,0,0,0,72,6,8,1,1,1,1,0,1,1,1,8,0,1,0,4,rodenal01,0,11,15,0,2026-03-13,1,
MLB 2026 Live SP Kumar Rocker TEX,82214,74,1,,,,2026,N,Texas Rangers,TEX,Rocker,Kumar,,The United States,80,22,11,1999,1,1,1,11,21,30,21,17,17,25,21,30,21,17,17,25,21,30,21,17,17,25,2,2,0,20,15,11,33,49,33,73,77,84,78,77,73,78,85,79,77,72,77,84,78,76,85,0,78,72,0,75,0,0,0,0,0,0,53,56,2,98-100,4,196,24,45,61,33,1,1,4,3,3,3,81,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,2,5,0,2,rockeku01,130,212,197,0,2026-03-13,1,
Rookie Sensation 2B Ike Rockenfield SLA 1905,84319,51,3,,,,1905,N,St. Louis Browns,BAL,Rockenfield,Ike,,The United States,86,3,11,1876,1,1,4,0,65,75,19,133,89,35,65,75,19,146,80,47,65,76,20,129,93,31,0,0,0,42,80,79,55,57,46,1,5,1,7,1,1,5,1,7,1,1,5,1,7,1,16,0,0,0,0,0,0,0,0,0,0,0,1,18,1,91-93,3,170,46,45,25,48,0,0,0,3,4,8,0,0,0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,rockeik01,0,14,23,101,2026-03-13,1,
MLB 2026 Live SS Brayan Rocchio CLE,82433,62,1,,,,2026,N,Cleveland Guardians,CLE,Rocchio,Brayan,The Professor,Venezuela,4,13,1,2001,3,1,6,0,80,81,64,78,90,73,81,88,72,74,89,75,81,79,62,80,91,73,1,1,0,46,58,74,57,71,41,1,26,5,1,76,1,25,5,1,75,1,26,5,1,76,16,0,0,0,0,0,0,0,0,0,0,0,7,0,4,75-80,3,178,81,90,59,68,5,5,1,65,65,51,0,0,0,66,0,73,0,0,0,0,1,1,1,1,1,1,1,8,1,2,0,8,rocchbr01,28,40,42,0,2026-03-13,1,
MLB 2026 Live RF Victor Robles SEA,82234,64,1,,,,2026,N,Seattle Mariners,SEA,Robles,Victor,,Dominican Republic,10,19,5,1997,1,1,9,0,84,68,65,64,82,86,88,62,74,70,87,88,83,71,63,63,81,86,0,0,1,65,89,86,75,71,66,1,26,9,1,77,1,26,9,1,76,1,26,9,1,78,16,0,0,0,0,0,0,0,0,0,0,0,9,0,4,75-80,3,183,9,16,28,5,2,2,1,79,79,73,0,0,0,0,0,0,19,37,89,0,1,0,0,0,1,1,1,8,1,2,0,3,roblevi01,0,46,44,0,2026-03-13,1,
All-Time Legend 2B Yank Robinson SL3 Peak,83627,67,4,,,,1888,Y,St. Louis Browns,BAL,Robinson,Yank,,The United States,53,19,9,1859,1,1,4,0,57,75,54,166,53,61,66,86,66,167,62,72,52,71,48,165,50,55,0,0,0,83,88,96,77,52,45,1,3,1,5,1,1,3,1,5,1,1,3,1,5,1,16,16,0,17,0,0,17,0,0,0,0,0,1,15,2,89-91,3,183,69,57,50,49,0,0,0,56,37,35,0,0,0,63,49,44,53,0,0,0,0,1,1,1,1,0,0,0,1,2,0,1,robinya01,41,120,146,426,2026-03-13,1,
Snapshot C Wilbert Robinson SL4 1896,84182,77,7,,,,1896,N,Baltimore Orioles,NYY,Robinson,Wilbert,Uncle Robbie,The United States,20,29,6,1864,1,1,2,0,127,64,39,35,121,116,136,82,53,48,122,128,123,56,35,31,120,113,0,0,1,47,33,51,54,47,20,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,0,0,1,19,2,90-92,4,173,10,5,8,2,81,67,74,5,3,5,0,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,robinwi01,0,124,126,2500,2026-03-13,1,
Celebrating 42 - Snapshot 3B Jackie Robinson BRO 1955,84840,68,7,,,Celebrating 42,1955,N,Brooklyn Dodgers,LAD,Robinson,Jackie,,The United States,42,31,1,1919,1,1,5,0,80,42,73,119,136,43,84,59,76,99,144,50,79,37,73,127,134,41,1,1,0,73,57,81,83,54,47,1,5,1,7,1,1,5,1,7,1,1,5,1,7,1,16,0,0,0,0,0,0,0,0,0,0,0,1,20,1,89-91,4,180,87,78,95,62,0,0,0,56,115,75,0,0,81,92,94,0,78,0,0,0,1,1,1,0,1,0,0,2,1,2,0,0,robinja02,1109,2350,2355,0,2026-04-16,1,
Celebrating 42 - Snapshot 2B Jackie Robinson BRO 1948,84842,79,7,,,Celebrating 42,1948,N,Brooklyn Dodgers,LAD,Robinson,Jackie,,The United States,42,31,1,1919,1,1,4,0,99,103,75,75,111,88,93,156,69,80,99,85,104,91,78,74,116,90,1,1,3,96,68,70,98,98,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,9,2,90-92,4,180,85,76,64,102,0,0,0,7,9,10,0,0,81,102,79,0,0,0,0,0,1,1,1,0,0,0,0,2,2,5,0,0,robinja02,2326,3697,3768,111113,2026-04-16,1,
Celebrating 42 - Rookie Sensation 1B Jackie Robinson BRO 1947,84390,58,3,,,Celebrating 42,1947,N,Brooklyn Dodgers,LAD,Robinson,Jackie,,The United States,42,31,1,1919,1,1,3,0,96,76,62,71,115,80,98,82,93,89,117,82,95,75,39,65,114,80,1,1,0,92,79,83,96,123,119,1,3,1,5,1,1,3,1,5,1,1,3,1,5,1,16,0,0,0,0,0,0,0,0,0,0,0,1,20,2,89-91,4,180,67,59,66,81,0,0,0,5,4,10,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,robinja02,600,1649,667,177778,2026-04-16,1,
Celebrating 42 - Veteran Presence LF Jackie Robinson BRO 1954,83849,87,10,,,Celebrating 42,1954,N,Brooklyn Dodgers,LAD,Robinson,Jackie,,The United States,42,31,1,1919,1,1,7,0,107,87,84,92,127,89,108,34,100,49,95,114,105,98,79,105,139,83,1,1,0,59,43,69,84,88,76,1,3,1,5,1,1,3,1,5,1,1,3,1,5,1,16,0,0,0,0,0,0,0,0,0,0,0,1,17,2,90-92,4,180,66,80,69,55,0,0,0,69,106,59,0,0,0,71,69,0,87,0,77,0,0,1,1,0,1,0,1,2,3,15,0,0,robinja02,28555,66666,43799,98327,2026-04-16,1,
Clubhouse - Negro League Star SS Jackie Robinson KCM 1945,84392,93,2,,CS,,1945,N,Kansas City Monarchs,KCM,Robinson,Jackie,,The United States,42,31,1,1919,1,1,6,0,94,97,94,86,89,96,97,110,97,80,91,99,93,94,94,89,89,95,0,0,0,102,79,84,108,69,89,1,8,1,3,18,1,8,1,3,19,1,8,1,3,18,16,0,0,0,0,0,0,0,0,0,0,0,1,10,2,90-92,4,180,106,64,99,106,1,1,1,7,3,11,0,0,86,0,0,103,0,0,0,0,1,0,0,1,0,0,0,1,4,50,0,1,robinja02,30500,0,35699,0,2026-04-15,0,
Celebrating 42 - Historical All-Star 2B Jackie Robinson BRO 1949,84013,100,5,,ME,Celebrating 42,1949,N,Brooklyn Dodgers,LAD,Robinson,Jackie,,The United States,42,31,1,1919,1,1,4,0,143,126,88,97,140,128,140,120,82,98,140,122,144,128,90,97,140,130,1,1,3,107,104,106,117,115,112,1,2,1,3,1,1,2,1,3,1,1,2,1,3,1,16,0,0,0,0,0,0,0,0,0,0,0,1,1,2,90-92,4,180,111,102,89,114,0,0,0,87,103,81,0,0,92,139,119,0,110,0,0,0,1,1,1,0,1,0,0,2,5,200,0,0,robinja02,171199,0,0,0,2026-04-16,0,
Unsung Heroes SP Hank Robinson PIT 1913,82813,65,8,,,,1913,N,Pittsburgh Pirates,PIT,Robinson,Hank,Rube,The United States,80,16,8,1887,1,2,1,11,5,6,1,5,3,2,6,8,1,8,4,4,5,6,1,5,3,2,0,0,0,31,56,30,19,52,21,39,76,95,73,83,42,98,97,77,142,38,69,95,72,63,43,60,56,0,0,0,0,0,0,0,0,0,62,71,2,90-92,3,183,28,76,46,35,0,0,0,10,5,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,robinha01,0,29,29,251,2026-03-13,1,
Historical All-Star 1B Eddie Robinson PHA 1953,83918,56,5,,,,1953,N,Philadelphia Athletics,OAK,Robinson,Eddie,,The United States,8,15,12,1920,2,1,3,0,68,87,85,79,99,32,67,112,82,90,94,34,69,80,86,75,102,32,0,0,0,23,12,9,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,1,17,2,90-92,2,183,25,29,25,23,0,0,0,2,10,9,0,0,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,robined01,0,25,8,284,2026-03-13,1,
Snapshot C Aaron Robinson NYY 1946,83831,98,7,,,,1946,N,New York Yankees,NYY,Robinson,Aaron,,The United States,7,23,6,1915,2,1,2,0,81,79,124,121,73,91,95,114,117,144,80,108,78,67,126,114,71,87,0,0,0,15,8,6,6,29,4,1,2,1,3,1,1,2,1,3,1,1,2,1,3,1,16,0,0,0,0,0,0,0,0,0,0,0,1,18,2,89-91,4,188,9,2,8,9,65,54,88,4,5,2,0,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,75,0,0,robinaa01,4567,7999,8428,146001,2026-03-13,1,
MLB 2026 Live LF Will Robertson BAL,82624,51,1,,,,2026,N,Baltimore Orioles,BAL,Robertson,Will,,The United States,24,26,12,1997,2,2,7,0,52,73,93,67,51,55,54,66,89,62,49,60,52,76,95,69,52,54,2,2,0,39,23,52,36,29,11,1,26,9,1,77,1,29,9,1,87,1,25,9,1,74,16,0,0,0,0,0,0,0,0,0,0,0,6,13,4,75-80,4,185,32,28,43,9,1,1,2,62,66,58,0,0,0,0,0,0,70,6,8,0,1,0,0,0,1,1,1,8,0,1,0,12,roberwi02,0,7,10,0,2026-03-13,1,
Unsung Heroes 3B Gene Robertson SLA 1925,82897,68,8,,,,1925,N,St. Louis Browns,BAL,Robertson,Gene,,The United States,22,25,12,1899,2,1,5,0,71,69,87,98,105,36,67,66,84,109,104,24,73,71,88,96,106,39,0,0,0,56,54,63,57,52,4,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,16,0,0,0,0,0,0,0,0,0,0,0,1,24,2,90-92,4,170,62,54,74,66,0,0,0,2,4,10,0,0,0,0,61,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,roberge01,0,29,28,965,2026-03-13,1,
Hardware Heroes SP Robin Roberts PHI 1953,82694,74,9,,,,1953,N,Philadelphia Phillies,PHI,Roberts,Robin,,The United States,36,30,9,1926,3,1,1,11,22,69,30,44,24,21,18,85,39,38,18,17,25,64,24,46,27,23,0,0,0,9,3,6,14,69,5,82,72,128,70,76,67,60,136,60,62,92,81,121,77,89,86,0,77,0,0,105,0,0,0,0,0,0,99,78,4,91-93,4,183,32,32,29,22,0,0,0,1,10,8,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,1,roberro01,101,122,130,28001,2026-03-13,1,
Snapshot 2B Bip Roberts SD 1991,83479,59,7,,,,1991,N,San Diego Padres,SDP,Roberts,Bip,,The United States,10,27,10,1963,3,1,4,0,84,46,38,77,87,82,80,39,27,61,102,64,85,49,42,82,83,87,0,0,1,78,85,78,87,50,6,1,3,1,4,1,1,3,1,4,1,1,3,1,4,2,16,0,0,0,0,0,0,0,0,0,0,0,1,3,2,90-92,3,170,66,60,41,60,0,0,0,94,70,57,0,0,0,64,0,0,50,65,0,0,0,1,1,0,1,1,0,4,0,1,0,0,roberbi01,0,7,8,2484,2026-03-13,1,
MLB 2026 Live CF Luis Robert Jr. NYM,82081,74,1,,,,2026,N,New York Mets,NYM,Robert Jr.,Luis,,Cuba,88,3,8,1997,1,1,8,0,76,67,88,70,71,83,83,67,94,75,77,89,75,68,87,69,70,81,0,0,0,64,89,88,48,47,40,1,26,4,1,77,1,29,4,1,86,1,24,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,90-92,4,188,30,40,63,17,2,2,3,89,82,73,0,0,0,0,0,0,0,87,0,0,1,1,1,0,1,1,1,8,2,5,0,2,roberlu01,453,480,453,0,2026-03-13,1,
All-Time Legend SP Tanner Roark WAS Peak,84033,68,4,,,,2016,Y,Washington Nationals,WSN,Roark,Tanner,T-Ro,The United States,57,5,10,1986,1,1,1,11,38,70,25,36,57,18,44,73,14,36,61,30,37,70,29,36,56,15,0,0,0,28,4,6,28,59,26,61,79,80,77,85,58,87,66,72,118,63,72,90,79,58,66,0,0,91,0,0,73,0,0,0,0,0,66,115,2,88-90,3,188,31,31,35,44,0,0,0,4,3,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,2,roarkta01,0,28,28,400,2026-03-13,1,
Snapshot SS Phil Rizzuto NYY 1948,83592,66,7,,,,1948,N,New York Yankees,NYY,Rizzuto,Phil,Scooter,The United States,10,25,9,1917,1,1,6,0,76,50,62,80,115,41,87,44,44,80,138,58,72,53,66,81,108,36,0,0,0,55,43,60,69,60,6,1,5,1,7,1,1,5,1,7,1,1,5,1,7,1,16,0,0,0,0,0,0,0,0,0,0,0,1,5,1,89-91,3,168,90,80,87,88,0,0,0,4,10,4,0,0,0,0,0,89,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,4,rizzuph01,0,30,27,501,2026-03-13,1,
Snapshot SP Eppa Rixey CIN 1924,83266,78,7,,,,1924,N,Cincinnati Reds,CIN,Rixey,Eppa,Jephtha,The United States,18,3,5,1891,1,2,1,11,22,62,36,43,26,19,16,72,24,50,20,12,25,57,39,41,28,22,0,0,0,34,44,49,21,71,4,48,89,97,84,99,55,77,96,87,59,45,92,98,82,112,45,0,68,85,0,0,0,0,0,0,0,0,82,110,3,85-87,3,196,29,47,33,25,0,0,0,8,9,5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,rixeyep01,0,120,119,12593,2026-03-13,1,
Limited Edition/42 CL Mariano Rivera NYY 2009,82686,89,10,LE,,,2009,N,New York Yankees,NYY,Rivera,Mariano,Mo,Panama,42,29,11,1969,1,1,1,13,6,2,1,3,1,7,7,3,1,4,1,9,6,2,1,3,1,7,0,0,0,11,5,6,18,30,57,111,91,110,77,119,107,102,87,88,132,114,85,135,73,109,0,0,0,0,146,67,0,0,0,0,0,0,18,47,0,91-93,3,188,35,72,43,23,0,0,0,10,2,4,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15,42,0,riverma01,19999,42985,41333,0,2026-04-13,0,
MLB 2026 Live 2B Leonardo Rivas SEA,82235,61,1,,,,2026,N,Seattle Mariners,SEA,Rivas,Leonardo,,Venezuela,76,10,10,1997,3,1,4,0,64,53,47,116,60,70,65,62,45,107,64,68,64,50,48,120,59,71,1,1,0,57,72,82,86,79,51,4,41,47,21,82,4,38,47,21,74,4,44,48,22,88,47,0,0,0,0,0,0,0,0,0,0,0,19,22,4,75-80,3,178,68,59,60,69,1,1,1,72,55,60,8,0,0,70,7,21,0,0,9,0,1,1,1,1,1,1,1,8,1,2,0,5,rivasle01,35,40,39,0,2026-03-13,1,
MLB 2026 Live SS Ryan Ritter COL,81817,61,1,,,,2026,N,Colorado Rockies,COL,Ritter,Ryan,,The United States,8,10,11,2000,1,1,6,0,75,94,67,77,60,93,75,102,66,80,62,90,76,92,68,77,60,94,0,0,0,69,32,73,51,57,35,1,25,1,1,75,1,24,1,1,71,1,26,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,4,185,83,84,79,71,1,1,1,55,58,61,0,0,0,40,0,79,0,0,0,0,1,1,1,1,1,1,1,8,1,2,0,3,rittery01,0,33,29,0,2026-03-13,1,
Rookie Sensation SS Swede Risberg CWS 1917,84302,46,3,,,,1917,N,Chicago White Sox,CHW,Risberg,Swede,,The United States,99,13,10,1894,1,1,6,0,58,123,51,92,78,30,64,163,66,83,83,40,55,110,44,96,77,25,1,1,3,70,83,82,62,58,10,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,16,0,0,0,0,0,0,0,0,0,0,0,1,19,2,89-91,3,183,66,54,67,76,0,0,0,1,2,10,0,0,79,0,59,52,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,6,risbesw01,0,7,7,216,2026-03-13,1,
Hall of Fame SS Cal Ripken Jr. BAL 1983,84198,100,9,HOF,,,1983,N,Baltimore Orioles,BAL,Ripken Jr.,Cal,Iron Man,The United States,8,24,8,1960,1,1,6,0,120,129,95,73,118,112,118,124,92,84,128,102,121,131,97,70,115,116,0,0,3,57,24,3,65,5,3,1,3,1,5,1,1,3,1,5,1,1,3,1,5,1,16,0,0,0,0,0,0,0,0,0,0,0,1,23,2,89-91,3,193,107,92,109,112,0,0,0,3,2,2,0,0,0,0,124,119,0,0,0,0,0,0,1,1,0,0,0,4,5,200,0,0,ripkeca01,50000,117000,113821,0,2026-03-13,1,
Snapshot RF Alex Rios TEX 2014,83340,68,7,,,,2014,N,Texas Rangers,TEX,Rios,Alex,,The United States,51,18,2,1981,1,1,9,0,100,85,30,47,85,113,118,125,53,52,97,133,95,74,15,46,81,107,0,0,1,81,76,80,89,7,7,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,17,0,0,0,0,0,0,0,0,0,0,0,1,14,2,93-95,4,196,10,7,2,4,0,0,0,59,73,85,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,1,6,1,2,0,1,riosal01,50,120,106,1138,2026-03-13,1,
MLB 2026 Live 3B Austin Riley ATL,82149,78,1,,,,2026,N,Atlanta Braves,ATL,Riley,Austin,,The United States,27,2,4,1997,1,1,5,0,82,90,96,72,75,90,84,103,98,76,75,93,82,87,96,71,75,90,3,2,0,32,11,12,48,49,37,1,32,35,10,78,1,33,25,11,78,1,32,41,10,78,16,0,0,0,0,0,0,0,0,0,0,0,22,0,2,92-94,3,191,69,52,80,43,1,1,2,47,42,64,0,0,0,0,63,0,0,0,0,0,1,1,1,1,1,1,1,8,2,5,0,1,rileyau01,175,295,269,0,2026-03-13,1,
Historical All-Star SP Jose Rijo CIN 1994,83876,69,5,,,,1994,N,Cincinnati Reds,CIN,Rijo,Jose,,Dominican Republic,27,13,5,1965,1,1,1,11,11,29,1,13,11,8,13,17,1,22,11,14,11,32,2,11,12,7,0,0,0,8,4,6,12,74,47,89,70,73,74,64,84,80,61,78,86,93,63,83,72,46,64,78,0,111,0,0,0,92,0,0,0,0,75,33,1,90-92,3,188,30,32,28,23,0,0,0,9,5,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,5,rijojo01,0,30,27,14484,2026-03-13,1,
Historical All-Star 2B Bill Rigney NY1 1948,83935,66,5,,,,1948,N,New York Giants,SFG,Rigney,Bill,Specs,The United States,18,29,1,1918,1,1,4,0,66,67,82,70,64,70,87,73,105,87,82,91,60,65,74,65,57,63,0,0,0,53,50,46,55,36,6,1,3,1,4,1,1,3,1,4,1,1,3,1,4,1,16,0,0,0,0,0,0,0,0,0,0,0,1,21,2,90-92,4,185,75,47,56,49,0,0,0,5,8,2,0,0,0,64,50,46,0,0,0,0,0,1,1,1,0,0,0,2,1,2,0,2,rignebi01,0,29,29,630,2026-03-13,1,
Celebrating 42 - Unsung Heroes C Branch Rickey SLA 1906,85018,78,8,,,Celebrating 42,1906,N,St. Louis Browns,BAL,Rickey,Branch,The Mahatma,The United States,34,20,12,1881,2,1,2,0,93,79,77,68,98,86,56,10,10,82,70,38,107,90,88,64,110,97,1,1,0,65,79,75,53,39,64,1,3,1,5,1,1,3,1,5,1,1,5,1,5,6,16,0,0,0,0,0,0,0,0,0,0,0,1,24,2,89-91,4,175,10,9,1,4,64,58,45,57,60,38,0,50,0,0,0,0,60,0,0,1,0,0,0,0,1,0,0,0,2,5,0,0,rickebr01,300,2222,2356,0,2026-04-16,1,
